B_digital_(T)	B_analog_(T)	moment_(emu)	T_VTI_(K)	T_sample_(K)	sense_phase	sense_amplitude	Time
-3.51936E+0	-3.52168E+0	-2.62027E-3	2.89511E+2	2.85212E+2	-2.63326E+1	7.09367E-3	4.01609E+4
-3.56702E+0	-3.56775E+0	-2.29666E-3	2.89509E+2	2.85233E+2	-2.63579E+1	7.09268E-3	4.01669E+4
-3.61813E+0	-3.61385E+0	-2.39965E-3	2.89508E+2	2.85263E+2	-2.63823E+1	7.09019E-3	4.01729E+4
-3.66459E+0	-3.66593E+0	-2.89208E-3	2.89510E+2	2.85289E+2	-2.63778E+1	7.09693E-3	4.01789E+4
-3.71287E+0	-3.71709E+0	-2.91999E-3	2.89510E+2	2.85301E+2	-2.63603E+1	7.08954E-3	4.01848E+4
-3.76048E+0	-3.76231E+0	-2.71582E-3	2.89509E+2	2.85319E+2	-2.63587E+1	7.09346E-3	4.01909E+4
-3.80088E+0	-3.80748E+0	-2.50922E-3	2.89509E+2	2.85307E+2	-2.63617E+1	7.09482E-3	4.01969E+4
-3.84700E+0	-3.85416E+0	-2.10464E-3	2.89509E+2	2.85331E+2	-2.63574E+1	7.08910E-3	4.02029E+4
-3.89746E+0	-3.90655E+0	-2.44518E-3	2.89508E+2	2.85374E+2	-2.63480E+1	7.08953E-3	4.02089E+4
-3.94799E+0	-3.95674E+0	-2.90192E-3	2.89508E+2	2.85380E+2	-2.63410E+1	7.09516E-3	4.02150E+4
-3.99992E+0	-4.00154E+0	-2.86198E-3	2.89508E+2	2.85393E+2	-2.63554E+1	7.09374E-3	4.02209E+4
-4.05170E+0	-4.05275E+0	-2.52891E-3	2.89507E+2	2.85407E+2	-2.63615E+1	7.09088E-3	4.02269E+4
-4.10055E+0	-4.10277E+0	-1.90853E-3	2.89508E+2	2.85409E+2	-2.63500E+1	7.09289E-3	4.02330E+4
-4.14854E+0	-4.14950E+0	-1.93786E-3	2.89508E+2	2.85435E+2	-2.63566E+1	7.09300E-3	4.02389E+4
-4.19964E+0	-4.20826E+0	-2.52700E-3	2.89506E+2	2.85436E+2	-2.63715E+1	7.09211E-3	4.02465E+4
-4.25476E+0	-4.26321E+0	-2.79584E-3	2.89506E+2	2.85464E+2	-2.63620E+1	7.08829E-3	4.02526E+4
-4.30429E+0	-4.31844E+0	-2.53835E-3	2.89506E+2	2.85507E+2	-2.63425E+1	7.09036E-3	4.02599E+4
-4.35489E+0	-4.36538E+0	-2.36703E-3	2.89506E+2	2.85507E+2	-2.63592E+1	7.09087E-3	4.02660E+4
-4.40745E+0	-4.41007E+0	-2.37875E-3	2.89507E+2	2.85534E+2	-2.64195E+1	7.09299E-3	4.02719E+4
-4.45753E+0	-4.46041E+0	-2.61599E-3	2.89505E+2	2.85553E+2	-2.63634E+1	7.09248E-3	4.02779E+4
-4.50690E+0	-4.51144E+0	-2.76255E-3	2.89506E+2	2.85558E+2	-2.63228E+1	7.09251E-3	4.02840E+4
-4.55906E+0	-4.55831E+0	-2.45242E-3	2.89505E+2	2.85524E+2	-2.63696E+1	7.08943E-3	4.02899E+4
-4.61002E+0	-4.60346E+0	-2.52553E-3	2.89505E+2	2.85549E+2	-2.63553E+1	7.09204E-3	4.02959E+4
-4.65817E+0	-4.65425E+0	-2.92109E-3	2.89507E+2	2.85592E+2	-2.63540E+1	7.09691E-3	4.03019E+4
-4.70311E+0	-4.70666E+0	-3.31634E-3	2.89504E+2	2.85600E+2	-2.63959E+1	7.09404E-3	4.03079E+4
-4.74347E+0	-4.75205E+0	-3.14530E-3	2.89504E+2	2.85620E+2	-2.63952E+1	7.09371E-3	4.03139E+4
-4.78820E+0	-4.79844E+0	-3.27961E-3	2.89506E+2	2.85653E+2	-2.63844E+1	7.09291E-3	4.03199E+4
-4.83768E+0	-4.85126E+0	-3.04007E-3	2.89505E+2	2.85659E+2	-2.63811E+1	7.09095E-3	4.03260E+4
-4.88873E+0	-4.90500E+0	-3.22017E-3	2.89505E+2	2.85668E+2	-2.63660E+1	7.08871E-3	4.03319E+4
-4.93932E+0	-4.95119E+0	-3.26130E-3	2.89505E+2	2.85707E+2	-2.63611E+1	7.09351E-3	4.03379E+4
-4.99010E+0	-4.98588E+0	-3.67997E-3	2.89503E+2	2.85702E+2	-2.63713E+1	7.09916E-3	4.03439E+4
-4.99649E+0	-5.00000E+0	-4.38046E-3	2.89502E+2	2.85698E+2	-2.63709E+1	7.09327E-3	4.03499E+4
-4.98451E+0	-5.00000E+0	-3.51382E-3	2.89500E+2	2.85713E+2	-2.63741E+1	7.09053E-3	4.03559E+4
-4.94250E+0	-5.00000E+0	-3.30463E-3	2.89496E+2	2.85690E+2	-2.63805E+1	7.09283E-3	4.03619E+4
-4.89328E+0	-4.98932E+0	-3.49976E-3	2.89493E+2	2.85669E+2	-2.63723E+1	7.09116E-3	4.03680E+4
-4.84491E+0	-4.95050E+0	-3.42500E-3	2.89491E+2	2.85649E+2	-2.63508E+1	7.09278E-3	4.03739E+4
-4.79648E+0	-4.89736E+0	-3.30465E-3	2.89489E+2	2.85622E+2	-2.64077E+1	7.09395E-3	4.03799E+4
-4.74723E+0	-4.85048E+0	-3.03305E-3	2.89487E+2	2.85589E+2	-2.64229E+1	7.09067E-3	4.03859E+4
-4.69875E+0	-4.80408E+0	-3.05241E-3	2.89487E+2	2.85581E+2	-2.63898E+1	7.08973E-3	4.03919E+4
-4.52584E+0	-4.63357E+0	-3.73966E-3	2.89484E+2	2.85532E+2	-2.64187E+1	7.09464E-3	4.04133E+4
-4.50451E+0	-4.60564E+0	-3.41758E-3	2.89482E+2	2.85504E+2	-2.64055E+1	7.09306E-3	4.04159E+4
-4.45552E+0	-4.55310E+0	-2.83961E-3	2.89481E+2	2.85478E+2	-2.63814E+1	7.09161E-3	4.04219E+4
-4.40631E+0	-4.50820E+0	-2.73675E-3	2.89480E+2	2.85456E+2	-2.63634E+1	7.09238E-3	4.04280E+4
-4.35789E+0	-4.46299E+0	-2.80853E-3	2.89478E+2	2.85452E+2	-2.63924E+1	7.09110E-3	4.04339E+4
-4.30945E+0	-4.41178E+0	-2.68525E-3	2.89478E+2	2.85433E+2	-2.64047E+1	7.09095E-3	4.04399E+4
-4.26026E+0	-4.36060E+0	-2.77011E-3	2.89478E+2	2.85403E+2	-2.64011E+1	7.09253E-3	4.04459E+4
-4.21181E+0	-4.31291E+0	-2.77895E-3	2.89480E+2	2.85370E+2	-2.64066E+1	7.09650E-3	4.04519E+4
-4.16362E+0	-4.26765E+0	-3.27230E-3	2.89479E+2	2.85349E+2	-2.63847E+1	7.09669E-3	4.04579E+4
-4.11485E+0	-4.22246E+0	-3.62737E-3	2.89478E+2	2.85331E+2	-2.63650E+1	7.09927E-3	4.04639E+4
-3.98145E+0	-4.09636E+0	-2.66161E-3	2.89476E+2	2.85278E+2	-2.63849E+1	7.09234E-3	4.04803E+4
-3.96019E+0	-4.07045E+0	-2.60256E-3	2.89479E+2	2.85293E+2	-2.63918E+1	7.09383E-3	4.04829E+4
-3.91158E+0	-4.02244E+0	-2.53868E-3	2.89479E+2	2.85263E+2	-2.63942E+1	7.09785E-3	4.04889E+4
-3.86288E+0	-3.97229E+0	-2.56976E-3	2.89479E+2	2.85232E+2	-2.63879E+1	7.09890E-3	4.04949E+4
-3.81418E+0	-3.92075E+0	-2.38329E-3	2.89478E+2	2.85214E+2	-2.63867E+1	7.09345E-3	4.05009E+4
-3.76548E+0	-3.87580E+0	-1.97208E-3	2.89477E+2	2.85193E+2	-2.63680E+1	7.09496E-3	4.05069E+4
-3.71678E+0	-3.83136E+0	-2.08154E-3	2.89477E+2	2.85184E+2	-2.63793E+1	7.10130E-3	4.05129E+4
-3.66809E+0	-3.78431E+0	-2.24669E-3	2.89478E+2	2.85198E+2	-2.64121E+1	7.10123E-3	4.05189E+4
-3.61939E+0	-3.73271E+0	-2.13357E-3	2.89478E+2	2.85175E+2	-2.64004E+1	7.10197E-3	4.05249E+4
-3.57069E+0	-3.68166E+0	-2.27046E-3	2.89480E+2	2.85128E+2	-2.63806E+1	7.09769E-3	4.05309E+4
-3.52200E+0	-3.63543E+0	-1.91612E-3	2.89480E+2	2.85111E+2	-2.63431E+1	7.09439E-3	4.05369E+4
-3.47329E+0	-3.58389E+0	-1.89121E-3	2.89480E+2	2.85110E+2	-2.63637E+1	7.09538E-3	4.05429E+4
-3.42440E+0	-3.53523E+0	-2.29664E-3	2.89480E+2	2.85093E+2	-2.64016E+1	7.10322E-3	4.05489E+4
-3.37573E+0	-3.49136E+0	-2.65250E-3	2.89478E+2	2.85058E+2	-2.63860E+1	7.10209E-3	4.05549E+4
-3.32734E+0	-3.44140E+0	-2.46643E-3	2.89478E+2	2.85048E+2	-2.63888E+1	7.10046E-3	4.05609E+4
-3.27841E+0	-3.38998E+0	-2.01985E-3	2.89480E+2	2.85017E+2	-2.63948E+1	7.09785E-3	4.05669E+4
-3.23017E+0	-3.34301E+0	-1.85620E-3	2.89481E+2	2.84987E+2	-2.63967E+1	7.09510E-3	4.05729E+4
-3.18148E+0	-3.29537E+0	-2.28301E-3	2.89480E+2	2.84959E+2	-2.63886E+1	7.09822E-3	4.05789E+4
-3.13248E+0	-3.24261E+0	-2.23439E-3	2.89481E+2	2.84966E+2	-2.63989E+1	7.09937E-3	4.05849E+4
-3.08327E+0	-3.19316E+0	-2.06929E-3	2.89482E+2	2.84982E+2	-2.64160E+1	7.10282E-3	4.05910E+4
-3.03487E+0	-3.14691E+0	-1.96316E-3	2.89482E+2	2.84937E+2	-2.63939E+1	7.10168E-3	4.05969E+4
-2.98641E+0	-3.10129E+0	-2.11526E-3	2.89482E+2	2.84921E+2	-2.63973E+1	7.09821E-3	4.06029E+4
-2.93725E+0	-3.05599E+0	-2.01861E-3	2.89482E+2	2.84904E+2	-2.63793E+1	7.09755E-3	4.06090E+4
-2.88885E+0	-3.00492E+0	-1.69646E-3	2.89483E+2	2.84886E+2	-2.63371E+1	7.09715E-3	4.06149E+4
-2.84037E+0	-2.95157E+0	-1.64916E-3	2.89483E+2	2.84854E+2	-2.63534E+1	7.09536E-3	4.06209E+4
-2.79115E+0	-2.90415E+0	-1.53529E-3	2.89483E+2	2.84824E+2	-2.63803E+1	7.09672E-3	4.06270E+4
-2.72304E+0	-2.83531E+0	-1.26137E-3	2.89483E+2	2.84820E+2	-2.63668E+1	7.09362E-3	4.06354E+4
-2.67410E+0	-2.78792E+0	-1.21307E-3	2.89483E+2	2.84821E+2	-2.63807E+1	7.08987E-3	4.06414E+4
-2.62096E+0	-2.73617E+0	-1.45750E-3	2.89485E+2	2.84791E+2	-2.63927E+1	7.09433E-3	4.06479E+4
-2.57241E+0	-2.68510E+0	-1.52528E-3	2.89486E+2	2.84783E+2	-2.63760E+1	7.09952E-3	4.06539E+4
-2.52327E+0	-2.63854E+0	-1.30215E-3	2.89485E+2	2.84783E+2	-2.63876E+1	7.09491E-3	4.06600E+4
-2.47489E+0	-2.58661E+0	-1.10075E-3	2.89485E+2	2.84759E+2	-2.63982E+1	7.09710E-3	4.06659E+4
-2.42639E+0	-2.53777E+0	-1.34930E-3	2.89485E+2	2.84707E+2	-2.63832E+1	7.09918E-3	4.06719E+4
-2.37722E+0	-2.49217E+0	-1.61685E-3	2.89487E+2	2.84681E+2	-2.63980E+1	7.09706E-3	4.06780E+4
-2.32874E+0	-2.44468E+0	-1.96076E-3	2.89487E+2	2.84676E+2	-2.64158E+1	7.09449E-3	4.06839E+4
-2.28050E+0	-2.39299E+0	-2.06632E-3	2.89487E+2	2.84673E+2	-2.64077E+1	7.09821E-3	4.06899E+4
-2.23161E+0	-2.34102E+0	-1.69898E-3	2.89487E+2	2.84636E+2	-2.64021E+1	7.09064E-3	4.06959E+4
-2.16974E+0	-2.28242E+0	-1.00900E-3	2.89487E+2	2.84608E+2	-2.63846E+1	7.08863E-3	4.07035E+4
-2.10490E+0	-2.21550E+0	-6.59397E-4	2.89487E+2	2.84601E+2	-2.64062E+1	7.09537E-3	4.07115E+4
-2.05297E+0	-2.16100E+0	-9.22434E-4	2.89489E+2	2.84572E+2	-2.64218E+1	7.09645E-3	4.07179E+4
-1.99576E+0	-2.10304E+0	-1.32305E-3	2.89489E+2	2.84568E+2	-2.64136E+1	7.09491E-3	4.07250E+4
-1.94736E+0	-2.05283E+0	-1.73636E-3	2.89488E+2	2.84547E+2	-2.64055E+1	7.09336E-3	4.07309E+4
-1.89890E+0	-2.00673E+0	-1.64015E-3	2.89490E+2	2.84518E+2	-2.64324E+1	7.09340E-3	4.07369E+4
-1.84968E+0	-1.96066E+0	-1.30290E-3	2.89489E+2	2.84500E+2	-2.64557E+1	7.09402E-3	4.07429E+4
-1.80122E+0	-1.91390E+0	-1.19374E-3	2.89488E+2	2.84488E+2	-2.64585E+1	7.08817E-3	4.07489E+4
-1.71105E+0	-1.82637E+0	-7.73285E-4	2.89490E+2	2.84468E+2	-2.63977E+1	7.08018E-3	4.07601E+4
-1.68142E+0	-1.78032E+0	-1.26082E-3	2.89491E+2	2.84439E+2	-2.64401E+1	7.08041E-3	4.07637E+4
-1.61459E+0	-1.72161E+0	-1.62786E-3	2.89490E+2	2.84410E+2	-2.64714E+1	7.07822E-3	4.07719E+4
-1.56640E+0	-1.67628E+0	-1.01060E-3	2.89490E+2	2.84402E+2	-2.64518E+1	7.07319E-3	4.07779E+4
-1.51740E+0	-1.62356E+0	-8.80436E-4	2.89491E+2	2.84381E+2	-2.64369E+1	7.07231E-3	4.07839E+4
-1.46826E+0	-1.57036E+0	-8.59159E-4	2.89491E+2	2.84372E+2	-2.64500E+1	7.07391E-3	4.07900E+4
-1.41991E+0	-1.52392E+0	-1.08602E-3	2.89491E+2	2.84370E+2	-2.64516E+1	7.07592E-3	4.07959E+4
-1.37134E+0	-1.47922E+0	-1.03340E-3	2.89492E+2	2.84349E+2	-2.64265E+1	7.07364E-3	4.08019E+4
-1.32214E+0	-1.42929E+0	-1.16250E-3	2.89492E+2	2.84309E+2	-2.64432E+1	7.07129E-3	4.08079E+4
-1.27370E+0	-1.37720E+0	-1.03657E-3	2.89493E+2	2.84299E+2	-2.64486E+1	7.06664E-3	4.08139E+4
-1.22538E+0	-1.32977E+0	-2.97833E-4	2.89493E+2	2.84287E+2	-2.64563E+1	7.07308E-3	4.08199E+4
-1.14495E+0	-1.24847E+0	-7.20146E-4	2.89493E+2	2.84254E+2	-2.64436E+1	7.07321E-3	4.08298E+4
-1.09610E+0	-1.20117E+0	-7.14107E-4	2.89493E+2	2.84238E+2	-2.64406E+1	7.07227E-3	4.08358E+4
-1.04652E+0	-1.15560E+0	-5.95932E-4	2.89494E+2	2.84219E+2	-2.64645E+1	7.07212E-3	4.08419E+4
-9.98019E-1	-1.10440E+0	-3.95549E-4	2.89494E+2	2.84202E+2	-2.64622E+1	7.07171E-3	4.08479E+4
-9.48747E-1	-1.05309E+0	-4.83962E-4	2.89494E+2	2.84185E+2	-2.64571E+1	7.07008E-3	4.08540E+4
-9.00049E-1	-1.00842E+0	-1.17126E-3	2.89494E+2	2.84150E+2	-2.64463E+1	7.07091E-3	4.08600E+4
-8.37630E-1	-9.45832E-1	-7.24383E-4	2.89491E+2	2.84085E+2	-2.64375E+1	7.07564E-3	4.08676E+4
-7.69762E-1	-8.76953E-1	-4.14389E-4	2.89488E+2	2.84045E+2	-2.64246E+1	7.07272E-3	4.08760E+4
-7.14303E-1	-8.19130E-1	-5.16780E-4	2.89485E+2	2.84006E+2	-2.64353E+1	7.06882E-3	4.08828E+4
-6.57079E-1	-7.61923E-1	-9.91629E-4	2.89485E+2	2.83997E+2	-2.64426E+1	7.07085E-3	4.08899E+4
-5.92636E-1	-6.97643E-1	-6.79785E-4	2.89490E+2	2.83989E+2	-2.64492E+1	7.07161E-3	4.08978E+4
-5.43430E-1	-6.44684E-1	-3.59583E-4	2.89493E+2	2.83996E+2	-2.64426E+1	7.06934E-3	4.09039E+4
-4.86117E-1	-5.85190E-1	-6.55059E-4	2.89495E+2	2.83996E+2	-2.64429E+1	7.06763E-3	4.09110E+4
-4.37718E-1	-5.35564E-1	-4.87554E-4	2.89496E+2	2.83998E+2	-2.64555E+1	7.06890E-3	4.09169E+4
-3.45180E-1	-4.55035E-1	-6.57221E-4	2.89495E+2	2.83966E+2	-2.64502E+1	7.07316E-3	4.09283E+4
-3.18124E-1	-4.17074E-1	-4.99722E-4	2.89493E+2	2.83943E+2	-2.64456E+1	7.07253E-3	4.09316E+4
-2.51553E-1	-3.56662E-1	1.28422E-6	2.89491E+2	2.83927E+2	-2.64293E+1	7.07138E-3	4.09399E+4
-2.02565E-1	-3.04607E-1	1.71831E-4	2.89493E+2	2.83928E+2	-2.64360E+1	7.07215E-3	4.09459E+4
-1.53378E-1	-2.54897E-1	-2.03252E-4	2.89497E+2	2.83931E+2	-2.64637E+1	7.07293E-3	4.09519E+4
-1.04991E-1	-2.08856E-1	6.21054E-5	2.89502E+2	2.83972E+2	-2.64648E+1	7.07227E-3	4.09579E+4
-5.67634E-2	-1.57176E-1	4.00944E-4	2.89506E+2	2.84010E+2	-2.64449E+1	7.07147E-3	4.09639E+4
2.10217E-4	-1.07657E-1	3.01929E-5	2.89503E+2	2.83975E+2	-2.64445E+1	7.07209E-3	4.09699E+4
2.10217E-4	-6.27357E-2	-2.41672E-5	2.89490E+2	2.83857E+2	-2.64510E+1	7.07094E-3	4.09759E+4
3.68146E-4	-1.90922E-2	4.28222E-5	2.89484E+2	2.83769E+2	-2.64562E+1	7.07538E-3	4.09839E+4
3.56518E-2	1.37440E-2	-2.66384E-4	2.89500E+2	2.83872E+2	-2.64739E+1	7.07100E-3	4.09918E+4
7.86994E-2	5.29240E-2	-1.26071E-4	2.89512E+2	2.83976E+2	-2.64803E+1	7.07156E-3	4.09978E+4
1.25205E-1	1.02878E-1	2.86217E-4	2.89514E+2	2.84019E+2	-2.64921E+1	7.06550E-3	4.10039E+4
1.74789E-1	1.48038E-1	2.45185E-4	2.89509E+2	2.83974E+2	-2.64946E+1	7.06411E-3	4.10099E+4
2.25297E-1	1.94513E-1	-7.17437E-6	2.89506E+2	2.83940E+2	-2.64786E+1	7.06786E-3	4.10159E+4
2.86717E-1	2.60441E-1	3.62065E-5	2.89505E+2	2.83936E+2	-2.64946E+1	7.07745E-3	4.10238E+4
3.52475E-1	3.15808E-1	2.16942E-4	2.89507E+2	2.83950E+2	-2.64855E+1	7.06720E-3	4.10299E+4
4.03413E-1	3.69955E-1	1.16319E-4	2.89511E+2	2.83995E+2	-2.64715E+1	7.07203E-3	4.10369E+4
4.62312E-1	4.33599E-1	-4.41432E-4	2.89514E+2	2.84036E+2	-2.64583E+1	7.06650E-3	4.10449E+4
5.13849E-1	4.80037E-1	-4.65064E-4	2.89516E+2	2.84042E+2	-2.64671E+1	7.07046E-3	4.10509E+4
5.65048E-1	5.27157E-1	-1.24624E-4	2.89517E+2	2.84052E+2	-2.64634E+1	7.06433E-3	4.10569E+4
6.19687E-1	5.91816E-1	7.53637E-4	2.89515E+2	2.84086E+2	-2.64716E+1	7.06527E-3	4.10651E+4
6.92652E-1	6.67454E-1	5.59001E-4	2.89511E+2	2.84067E+2	-2.64450E+1	7.06940E-3	4.10736E+4
7.44564E-1	7.28128E-1	6.74249E-5	2.89511E+2	2.84056E+2	-2.64634E+1	7.07056E-3	4.10802E+4
7.90734E-1	7.79200E-1	3.04030E-4	2.89516E+2	2.84084E+2	-2.64628E+1	7.07126E-3	4.10869E+4
8.48818E-1	8.40348E-1	9.54682E-4	2.89519E+2	2.84113E+2	-2.64598E+1	7.06916E-3	4.10946E+4
9.23313E-1	9.04722E-1	4.58574E-4	2.89522E+2	2.84167E+2	-2.64174E+1	7.06350E-3	4.11027E+4
9.93369E-1	9.61039E-1	3.23059E-4	2.89522E+2	2.84196E+2	-2.64169E+1	7.06425E-3	4.11096E+4
1.04529E+0	1.01668E+0	3.77721E-4	2.89523E+2	2.84215E+2	-2.64343E+1	7.05921E-3	4.11169E+4
1.09488E+0	1.06891E+0	4.10130E-4	2.89523E+2	2.84245E+2	-2.64304E+1	7.06558E-3	4.11229E+4
1.14313E+0	1.12072E+0	7.28381E-4	2.89521E+2	2.84257E+2	-2.64323E+1	7.06029E-3	4.11289E+4
1.19011E+0	1.16859E+0	7.37158E-4	2.89521E+2	2.84262E+2	-2.64335E+1	7.06745E-3	4.11349E+4
1.23702E+0	1.21533E+0	3.84350E-4	2.89519E+2	2.84293E+2	-2.64310E+1	7.06288E-3	4.11409E+4
1.27799E+0	1.26135E+0	3.52660E-4	2.89519E+2	2.84313E+2	-2.64440E+1	7.06655E-3	4.11470E+4
1.34997E+0	1.33194E+0	2.68488E-4	2.89518E+2	2.84326E+2	-2.64357E+1	7.06012E-3	4.11550E+4
1.40240E+0	1.38983E+0	5.25790E-4	2.89518E+2	2.84334E+2	-2.64164E+1	7.06713E-3	4.11620E+4
1.46131E+0	1.45330E+0	7.28171E-4	2.89518E+2	2.84358E+2	-2.64182E+1	7.06752E-3	4.11700E+4
1.50765E+0	1.50068E+0	8.81582E-4	2.89516E+2	2.84377E+2	-2.64230E+1	7.06239E-3	4.11759E+4
1.56003E+0	1.55181E+0	9.58495E-4	2.89516E+2	2.84392E+2	-2.64378E+1	7.06434E-3	4.11819E+4
1.60875E+0	1.60335E+0	6.48074E-4	2.89516E+2	2.84386E+2	-2.64436E+1	7.06411E-3	4.11879E+4
1.66080E+0	1.65051E+0	9.66399E-4	2.89515E+2	2.84397E+2	-2.64408E+1	7.06643E-3	4.11939E+4
1.71242E+0	1.69755E+0	1.67650E-3	2.89516E+2	2.84442E+2	-2.64452E+1	7.06135E-3	4.11999E+4
1.76152E+0	1.74458E+0	1.31743E-3	2.89516E+2	2.84463E+2	-2.64225E+1	7.06045E-3	4.12059E+4
1.81276E+0	1.79599E+0	1.31573E-3	2.89516E+2	2.84460E+2	-2.64344E+1	7.06192E-3	4.12119E+4
1.85879E+0	1.84792E+0	1.06871E-3	2.89516E+2	2.84472E+2	-2.64446E+1	7.06010E-3	4.12179E+4
1.90736E+0	1.89955E+0	1.01072E-3	2.89516E+2	2.84496E+2	-2.64255E+1	7.06005E-3	4.12239E+4
1.95414E+0	1.94862E+0	1.35641E-3	2.89515E+2	2.84508E+2	-2.64165E+1	7.06038E-3	4.12299E+4
1.99510E+0	1.99479E+0	1.56766E-3	2.89514E+2	2.84512E+2	-2.64018E+1	7.06241E-3	4.12359E+4
2.03956E+0	2.04236E+0	1.33946E-3	2.89515E+2	2.84544E+2	-2.64217E+1	7.06355E-3	4.12419E+4
2.09207E+0	2.08902E+0	1.13293E-3	2.89515E+2	2.84560E+2	-2.64329E+1	7.06288E-3	4.12479E+4
2.14030E+0	2.13972E+0	1.42794E-3	2.89515E+2	2.84586E+2	-2.64484E+1	7.05861E-3	4.12540E+4
2.19273E+0	2.19188E+0	1.51170E-3	2.89514E+2	2.84611E+2	-2.64584E+1	7.06322E-3	4.12599E+4
2.24398E+0	2.23790E+0	1.92306E-3	2.89514E+2	2.84611E+2	-2.64347E+1	7.06368E-3	4.12659E+4
2.29348E+0	2.28504E+0	1.82717E-3	2.89514E+2	2.84619E+2	-2.64259E+1	7.06164E-3	4.12720E+4
2.35252E+0	2.35253E+0	1.41539E-3	2.89514E+2	2.84648E+2	-2.64673E+1	7.05639E-3	4.12799E+4
2.41625E+0	2.41503E+0	1.02384E-3	2.89514E+2	2.84662E+2	-2.64471E+1	7.05801E-3	4.12871E+4
2.46346E+0	2.46584E+0	1.15217E-3	2.89514E+2	2.84678E+2	-2.64183E+1	7.05568E-3	4.12940E+4
2.51477E+0	2.51699E+0	1.43368E-3	2.89514E+2	2.84703E+2	-2.64218E+1	7.05532E-3	4.13000E+4
2.56614E+0	2.56840E+0	1.36020E-3	2.89514E+2	2.84735E+2	-2.64235E+1	7.06255E-3	4.13059E+4
2.61668E+0	2.61514E+0	1.65353E-3	2.89512E+2	2.84740E+2	-2.64032E+1	7.06076E-3	4.13119E+4
2.66704E+0	2.65995E+0	1.85259E-3	2.89512E+2	2.84740E+2	-2.63942E+1	7.05931E-3	4.13180E+4
2.71517E+0	2.70454E+0	1.43159E-3	2.89514E+2	2.84763E+2	-2.63910E+1	7.06107E-3	4.13239E+4
2.76083E+0	2.75710E+0	1.61187E-3	2.89513E+2	2.84783E+2	-2.64118E+1	7.05911E-3	4.13299E+4
2.80066E+0	2.80952E+0	1.99298E-3	2.89512E+2	2.84805E+2	-2.64194E+1	7.05636E-3	4.13359E+4
2.84631E+0	2.85524E+0	1.88045E-3	2.89513E+2	2.84834E+2	-2.64203E+1	7.06274E-3	4.13419E+4
2.89771E+0	2.90072E+0	1.45430E-3	2.89513E+2	2.84852E+2	-2.64269E+1	7.06015E-3	4.13479E+4
2.94653E+0	2.95271E+0	1.49880E-3	2.89511E+2	2.84862E+2	-2.64097E+1	7.05977E-3	4.13539E+4
2.99665E+0	3.00427E+0	1.54358E-3	2.89511E+2	2.84878E+2	-2.64201E+1	7.05911E-3	4.13600E+4
3.04694E+0	3.04977E+0	2.01481E-3	2.89511E+2	2.84899E+2	-2.64509E+1	7.05903E-3	4.13659E+4
3.09832E+0	3.09682E+0	2.30065E-3	2.89511E+2	2.84939E+2	-2.64348E+1	7.05861E-3	4.13718E+4
3.14849E+0	3.14852E+0	2.11599E-3	2.89512E+2	2.84958E+2	-2.64194E+1	7.05484E-3	4.13779E+4
3.19890E+0	3.20174E+0	2.07872E-3	2.89511E+2	2.84947E+2	-2.64167E+1	7.06075E-3	4.13839E+4
3.24714E+0	3.24727E+0	1.53649E-3	2.89510E+2	2.84964E+2	-2.63882E+1	7.06472E-3	4.13899E+4
3.29216E+0	3.29708E+0	1.50705E-3	2.89510E+2	2.84994E+2	-2.64146E+1	7.05627E-3	4.13959E+4
3.33297E+0	3.34951E+0	2.11814E-3	2.89509E+2	2.85007E+2	-2.64561E+1	7.05526E-3	4.14019E+4
3.37753E+0	3.39676E+0	2.69698E-3	2.89509E+2	2.85004E+2	-2.64552E+1	7.06121E-3	4.14079E+4
3.42969E+0	3.44148E+0	2.47322E-3	2.89510E+2	2.85038E+2	-2.64408E+1	7.06228E-3	4.14139E+4
3.47874E+0	3.48673E+0	2.33096E-3	2.89509E+2	2.85072E+2	-2.64434E+1	7.05512E-3	4.14200E+4
3.53141E+0	3.53785E+0	2.26039E-3	2.89509E+2	2.85070E+2	-2.64358E+1	7.05960E-3	4.14259E+4
3.58366E+0	3.58857E+0	2.07443E-3	2.89510E+2	2.85081E+2	-2.64207E+1	7.05891E-3	4.14318E+4
3.63214E+0	3.63498E+0	2.41734E-3	2.89511E+2	2.85104E+2	-2.64164E+1	7.06035E-3	4.14379E+4
3.68192E+0	3.68129E+0	2.93817E-3	2.89509E+2	2.85117E+2	-2.64178E+1	7.05863E-3	4.14439E+4
3.72996E+0	3.73206E+0	2.80573E-3	2.89508E+2	2.85135E+2	-2.64226E+1	7.06823E-3	4.14499E+4
3.77671E+0	3.78227E+0	2.64115E-3	2.89507E+2	2.85147E+2	-2.63993E+1	7.05247E-3	4.14559E+4
3.82336E+0	3.82786E+0	2.62409E-3	2.89507E+2	2.85173E+2	-2.63999E+1	7.05548E-3	4.14619E+4
3.88852E+0	3.89120E+0	2.67695E-3	2.89508E+2	2.85202E+2	-2.64161E+1	7.05504E-3	4.14699E+4
3.93956E+0	3.93836E+0	2.87556E-3	2.89508E+2	2.85208E+2	-2.64175E+1	7.05809E-3	4.14759E+4
3.97729E+0	3.98905E+0	2.87173E-3	2.89509E+2	2.85220E+2	-2.64359E+1	7.06194E-3	4.14819E+4
4.02245E+0	4.03875E+0	2.57404E-3	2.89508E+2	2.85237E+2	-2.64239E+1	7.05537E-3	4.14879E+4
